Title, Platform, Date 
Hardest Game Ever 2 HD, iOS, 2013-03-29 
Relativity Wars, iOS, 2013-03-29 
WWE Presents: Rockpocalypse, iOS, 2013-03-29 
StarTapper, iOS, 2013-03-29 
The Spookening, iOS, 2013-03-29 
Tiny Crasher 2 - War at the Super Hero Temple, iOS, 2013-03-29 
Final Fantasy V, iOS, 2013-03-28 
Magicka: Wizards of the Square Tablet, iOS, 2013-03-28 
Knight Storm, iOS, 2013-03-28 
Lie Swatter, iOS, 2013-03-28 
Nimble Quest, iOS, 2013-03-28 
Fantasy Quest: Clash of Kingdoms, iOS, 2013-03-28 
Secret Castle, iOS, 2013-03-28 
Fairune, iOS, 2013-03-28 
Ms. Splosion Man, iOS, 2013-03-28 
Scrap Hunt, iOS, 2013-03-28 
Tamagotchi L.i.f.e., iOS, 2013-03-28 
Dragon Eternity Online HD: epic fantasy MMORPG, iOS, 2013-03-28 
Tiny Troopers 2: Special Ops, iOS, 2013-03-28 
Dungeon Hearts, iOS, 2013-03-28 
Runaway: A Twist of Fate, iOS, 2013-03-28 
Edge of Twilight - Athyr Above, iOS, 2013-03-28 
Sorted!, iOS, 2013-03-28 
Fester Mudd: Curse of the Gold - Episode 1, iOS, 2013-03-28 
Hell Quest: Tears of God, iOS, 2013-03-27 
Valkyrie Crusade, iOS, 2013-03-27 
Garfield's Trivia Party, iOS, 2013-03-27 
Frontline Commando: D-Day, iOS, 2013-03-27 
Annihilate, iOS, 2013-03-27 
Hakitzu: Code of the Warrior - Learn javascript coding in turn based robot strategy game, iOS, 2013-03-26 
Quantum Legacy HD Turbo, iOS, 2013-03-26 
RRBBYY, iOS, 2013-03-26 
Lonely Ship, iOS, 2013-03-26 
PUK, iOS, 2013-03-25 
Big Hangman of Fortune, iOS, 2013-03-23 
Zip, iOS, 2013-03-23 
Mini Golf MatchUp, iOS, 2013-03-22 
Hardest Game Ever 2, iOS, 2013-03-22 
Fantasy Grind, iOS, 2013-03-22 
Rico, iOS, 2013-03-22 
TRAUMA, iOS, 2013-03-22 
Ark of the Ages, iOS, 2013-03-21 
Snoopy Coaster, iOS, 2013-03-21 
Robi: Cosmic Savior, iOS, 2013-03-21 
Order & Chaos Duels - Trading Card Game, iOS, 2013-03-21 
Kingpin Lanes, iOS, 2013-03-21 
Fetch, iOS, 2013-03-21 
Tabletop Defense, iOS, 2013-03-21 
Nitro, iOS, 2013-03-21 
The Wizard of Oz Game, iOS, 2013-03-21 
Heroes & Havoc, iOS, 2013-03-21 
Pug Run, iOS, 2013-03-21 
Pirrrates! HD, iOS, 2013-03-21 
The Seed, iOS, 2013-03-21 
Strategy & Tactics: World War II, iOS, 2013-03-21 
Abalone, iOS, 2013-03-21 
Zig Zag Zombie HD, iOS, 2012-07-22 
The Dark Knight Rises, iOS, 2012-07-20 
Canyon Rush, iOS, 2012-07-20 
Party Wave, iOS, 2012-07-20 
Journey to Real Madrid, iOS, 2012-07-20 
Hidden Galaxies: The Voyage Home, iOS, 2012-07-20 
4 IN A 3D ROW, iOS, 2012-07-20 
SlotSpot, iOS, 2012-07-20 
Fieldrunners 2, iOS, 2012-07-19 
Jelly Jumpers, iOS, 2012-07-19 
Pocket Minions, iOS, 2012-07-19 
Synesthetic, iOS, 2012-07-19 
Sinister City: Vampire Adventure, iOS, 2012-07-19 
Sinister City: Vampire Adventure HD, iOS, 2012-07-19 
Twisted Lands: Insomniac Collector's Edition HD, iOS, 2012-07-19 
Pocket Army, iOS, 2012-07-19 
Follow The Rabbit, iOS, 2012-07-19 
Crate 360, iOS, 2012-07-19 
Fur Fighters: Viggo on Glass, iOS, 2012-07-19 
Traintiles, iOS, 2012-07-19 
Splash  !!!, iOS, 2012-07-19 
Flight!, iOS, 2012-07-19 
Alien Breed, iOS, 2012-07-19 
Tiki Gods: Ancient Times - Kumulipo, iOS, 2012-07-19 
Arcane Empires, iOS, 2012-07-19 
Great Big War Game, iOS, 2012-07-18 
CRC Pro-Cycling, iOS, 2012-07-18 
Heroes Rise, iOS, 2012-07-18 
Mutant Roadkill, iOS, 2012-07-18 
Space Agency, iOS, 2012-07-18 
Office Jerk Summer Games Edition, iOS, 2012-07-18 
Stay Dead, iOS, 2012-07-18 
All Talk, iOS, 2012-07-18 
CantSayThat, iOS, 2012-07-17 
ELECTRIC CITY The Revolt, iOS, 2012-07-17 
Greedy Monsters, iOS, 2012-07-17 
NinjaBoy, iOS, 2012-07-17 
Cartoon Defence : Space wars, iOS, 2012-07-17 
3volution, iOS, 2012-07-17 
Keri Racing, iOS, 2012-07-17 
Castle Man HD, iOS, 2012-07-16 
Doodle Rider, iOS, 2012-07-15 
Chlory : The Ocean Guard Episode, iOS, 2012-07-14 
Goal Defense, iOS, 2012-07-14 
Tiliard, iOS, 2012-07-14 
Bolt!, iOS, 2012-07-13 
Fishing Superstars, iOS, 2012-07-13 
Sly Fox, iOS, 2012-07-13 
Tentacle Wars (2012), iOS, 2012-07-13 
Battleground Defense 2 The City, iOS, 2012-07-13 
Mad Cows, iOS, 2012-07-12 
Knights of the Round Cable, iOS, 2012-07-12 
Tiny Wings HD, iOS, 2012-07-12 
Amazing Alex, iOS, 2012-07-12 
Tap Tap Revenge Tour, iOS, 2012-07-12 
Bounty Racer, iOS, 2012-07-12 
Pocket Heroes, iOS, 2012-07-12 
Doodle Cat., iOS, 2012-07-12 
Strange Cases: The Lighthouse Mystery Collector's Edition HD, iOS, 2012-07-12 
Achroma - Colorful Space Invasion Shooter, iOS, 2012-07-12 
Metal Slug 3, iOS, 2012-07-12 
Ballooned!, iOS, 2012-07-12 
Fishing Joy II, iOS, 2012-07-12 
Jay & Silent Bob in Too Fat To Fly, iOS, 2012-07-12 
Monster Cube, iOS, 2012-07-12 
Criminal Investigation Agents - Petrodollars HD, iOS, 2012-07-12 
Professor Pym and the Secret of Steam, iOS, 2012-07-12 
Fix-it Felix Jr., iOS, 2012-07-12 
Fishing Joy II HD, iOS, 2012-07-12 
Samurai Rush, iOS, 2012-07-12 
Outmaneuver, iOS, 2012-07-12 
Gangster Granny, iOS, 2012-07-11 
Crash Birds Islands, iOS, 2012-07-11 
Recurse, iOS, 2012-07-11 
Spectral Souls, iOS, 2012-07-11 
Run Fatty Run, iOS, 2012-07-11 
My Railway HD, iOS, 2012-07-11 
Galaxy Life: Pocket Adventures, iOS, 2012-07-11 
MEGATROID, iOS, 2012-07-11 
Fantasica, iOS, 2012-07-11 
Greenpeace Arctic Defender 13, iOS, 2012-07-11 
Jewels with Buddies, iOS, 2012-07-10 
My Monster Rancher, iOS, 2012-07-10 
Fullmetal Invaders, iOS, 2012-07-10 
EMERGENCY, iOS, 2012-07-10 
Sinbad, iOS, 2012-07-10 
Lazer Tag, iOS, 2012-07-10 
Woodhead, iOS, 2012-07-10 
Sprint: Challenge, iOS, 2012-07-10 
Comedy Central's Indecision Game, iOS, 2012-07-10 
Epic Meal Time, iOS, 2012-07-10 
Bingo Rush by Buffalo Studios, iOS, 2012-07-9 
Coco Birds, iOS, 2012-07-9 
Super Ox Wars, iOS, 2012-07-9 
Brave Knight, iOS, 2012-07-9 
Hanger, iOS, 2012-07-7 
Cyklus, iOS, 2012-07-6 
Shadow Spires, iOS, 2012-07-6 
Nerdtris, iOS, 2012-07-6 
Moops, iOS, 2012-07-6 
Freedom Fall, iOS, 2013-07-19 
Pac-Man Dash!, iOS, 2013-07-18 
That Monsters Game, iOS, 2013-07-18 
Bloons TD Battles, iOS, 2013-07-18 
Kamikaze Pigs, iOS, 2013-07-18 
Galactic Skater, iOS, 2013-07-18 
Nuclear Outrun, iOS, 2013-07-18 
R.TYPE, iOS, 2013-07-18 
Sky Gamblers: Cold War, iOS, 2013-07-18 
SongRush, iOS, 2013-07-18 
Futuridium EP, iOS, 2013-07-18 
Dolmus Driver HD, iOS, 2013-07-18 
Call Of Mini Infinity, iOS, 2013-07-18 
Bounty Arms, iOS, 2013-07-18 
Rivals at War: 2084, iOS, 2013-07-18 
The Guardian of Imagination, iOS, 2013-07-18 
Red Bull Kart Fighter 3 - Unbeaten Tracks, iOS, 2013-07-18 
Breach & Clear, iOS, 2013-07-17 
Twin Moons HD, iOS, 2013-07-17 
Twin Moons, iOS, 2013-07-17 
Zombies Ate My Friends, iOS, 2013-07-17 
Leisure Suit Larry: Reloaded, iOS, 2013-07-17 
Hakitzu Elite: Robot Hackers, iOS, 2013-07-17 
Zonster Heights, iOS, 2013-07-17 
Tunnel Town, iOS, 2013-07-17 
Safari Rescue, iOS, 2013-07-17 
A Thug In Time, iOS, 2013-07-16 
Gentlemen!, iOS, 2013-07-16 
Eternal Descent: Heavy Metal Heroes, iOS, 2013-07-16 
MetalWars3, iOS, 2013-07-16 
KRE-O CityVille Invasion, iOS, 2013-07-16 
Flyro, iOS, 2013-07-16 
RPG Unlucky Hero!, iOS, 2013-07-15 
Bus Derby, iOS, 2013-07-15 
Zombies!!! (2013), iOS, 2013-07-15 
Sine Mora, iOS, 2013-07-13 
Snack Mania - At the Theaters, iOS, 2013-07-13 
Pigeon Presents Mo... on the Go!, iOS, 2013-07-13 
Saturn Defense, iOS, 2013-07-12 
Deus Ex: The Fall, iOS, 2013-07-11 
The Walking Dead: 400 Days, iOS, 2013-07-11 
Sprinkle Islands, iOS, 2013-07-11 
Tiny Thief, iOS, 2013-07-11 
Pacific Rim, iOS, 2013-07-11 
Bloody Harry, iOS, 2013-07-11 
Call of Mini: Zombies 2, iOS, 2013-07-11 
Turd Birds, iOS, 2013-07-11 
Baseball Slam, iOS, 2013-07-11 
Dungeon of Legends, iOS, 2013-07-11 
Wheel of Fortune: Cubed, iOS, 2013-07-11 
Zumba Dance, iOS, 2013-07-11 
Cannon Crasha, iOS, 2013-07-11 
Einstein Enigma, iOS, 2013-07-11 
Ninja Cats Vs Samurai Dogs, iOS, 2013-07-11 
Ravenmark: Mercenaries, iOS, 2013-07-10 
Slumber Sam, iOS, 2013-07-10 
Black Gate: Inferno, iOS, 2013-07-10 
Mahjongg Dimensions Unblocked, iOS, 2013-07-10 
City Cat, iOS, 2013-07-10 
Fallen World, iOS, 2013-07-10 
Darkmoor Manor, iOS, 2013-07-10 
Dive for Treasures, iOS, 2013-07-9 
Outlaw-TriPeaks, iOS, 2013-07-9 
Zombie Chickens HD, iOS, 2013-07-9 
Atom Shooter, iOS, 2013-07-9 
DOT Space Hero, iOS, 2013-07-9 
Puzzle Trooper, iOS, 2013-07-9 
Dungeonism, iOS, 2013-07-8 
Iesabel, iOS, 2013-07-8 
Swords & Arrows, iOS, 2013-07-8 
Trichrome, iOS, 2013-07-5 
The Criminal Escape, iOS, 2013-07-4 
Quarantine London, iOS, 2013-07-4 
Bulu Monster, iOS, 2013-07-4 
Peacekeeper, iOS, 2013-07-4 
LIMBO Game, iOS, 2013-07-3 
The Lone Ranger by Disney, iOS, 2013-07-3 
1941 Frozen Front, iOS, 2013-07-3 
Cross Horizon, iOS, 2013-07-3 
G.I. JOE: BATTLEGROUND, iOS, 2013-07-3 
Smooth Operators!, iOS, 2013-07-3 
Greedy Dwarf, iOS, 2013-07-3 
RokLienz: On Tour! - Music rhythm game! - A Fingerprint Network App, iOS, 2013-07-3 
Smash'n'Bash, iOS, 2013-07-3 
Heroes of Camelot, iOS, 2013-07-3 
Tons of Guns, iOS, 2013-07-2 
Zombie Viking Clans In Valhalla, iOS, 2013-07-2 
Naughty Boy - Sling and shoot, iOS, 2013-07-2 
Ninja Gaiga, iOS, 2013-07-2 
XRun Space, iOS, 2013-07-2 
RPG Machine Knight, iOS, 2013-07-1 
Jawfish Words: Real-time, Multiplayer Word Search Tournaments, iOS, 2013-07-1 
Gem Jam, iOS, 2013-07-1 
Escape the Titanic - Devious Escape Puzzler, iOS, 2013-06-30 
Dokuro, iOS, 2013-06-30 
DRAKERIDER Chains Transcendent, iOS, 2013-06-28 
Dysfunctional Systems: Learning to Manage Chaos, iOS, 2013-06-28 
Arena of Heroes, iOS, 2013-06-27 
Layton Brothers: Mystery Room, iOS, 2013-06-27 
Colin McRae Rally, iOS, 2013-06-27 
FOTONICA, iOS, 2014-09-11 
Five Nights at Freddy's, iOS, 2014-09-11 
Spider-Man Unlimited, iOS, 2014-09-10 
Kunin, iOS, 2014-09-10 
Partyrs, iOS, 2014-09-10 
Twelve a Dozen, iOS, 2014-09-10 
Chronology: Time Changes Everything, iOS, 2014-09-10 
Sword King, iOS, 2014-09-10 
Chroisen2 - Epic of the dragon dungeon (Classic styled RPG), iOS, 2014-09-10 
Phantom Rift, iOS, 2014-09-10 
Spymaster (2014), iOS, 2014-09-10 
Lith, iOS, 2014-09-9 
MUJO, iOS, 2014-09-8 
Gummy Drop!, iOS, 2014-09-8 
NFL Kicker 15, iOS, 2014-09-8 
Boogey Boy, iOS, 2014-09-8 
Little World Escape, iOS, 2014-09-6 
CounterSpy, iOS, 2014-09-5 
Rope'n'Fly 4, iOS, 2014-09-5 
Stealth, iOS, 2014-09-5 
Valiant Hearts: The Great War, iOS, 2014-09-4 
Mikey Boots, iOS, 2014-09-4 
Duke Dashington, iOS, 2014-09-4 
Turtle Totem, iOS, 2014-09-4 
All Star Quarterback, iOS, 2014-09-4 
LEGO Star Wars The New Yoda Chronicles, iOS, 2014-09-4 
Slide to Finish, iOS, 2014-09-4 
Battle Riders, iOS, 2014-09-4 
Colorbs, iOS, 2014-09-4 
Dawn Tanks, iOS, 2014-09-4 
The Sleeping Prince, iOS, 2014-09-4 
Diamond Digger Saga, iOS, 2014-09-3 
Angry Birds Stella, iOS, 2014-09-3 
Gemini Strike, iOS, 2014-09-3 
GREG - A Mathematical Puzzle Game, iOS, 2014-09-3 
Kitty Powers' Matchmaker, iOS, 2014-09-3 
RPG Illusion of L'Phalcia, iOS, 2014-09-3 
NERF Hoops, iOS, 2014-09-3 
Ninja Warrior Temple, iOS, 2014-09-3 
Robot Dance Party, iOS, 2014-09-3 
Super Monkey Ball Bounce, iOS, 2014-09-3 
Etherlords, iOS, 2014-09-3 
Kings of the Realm, iOS, 2014-09-2 
Glue Knight, iOS, 2014-08-29 
BioShock, iOS, 2014-08-28 
Almightree: The Last Dreamer, iOS, 2014-08-28 
Back to Bed, iOS, 2014-08-28 
ALONE..., iOS, 2014-08-28 
Dino Skater, iOS, 2014-08-28 
Tower Boxing, iOS, 2014-08-28 
Shoot The Moon, iOS, 2014-08-28 
The Nightmare Cooperative, iOS, 2014-08-28 
Glidefire, iOS, 2014-08-28 
Optika, iOS, 2014-08-28 
Little Raiders: Robin's Revenge, iOS, 2014-08-28 
Wipeout 2, iOS, 2014-08-28 
Jewel Fight: Heroes of Legend, iOS, 2014-08-28 
Face Invaders (2014), iOS, 2014-08-28 
BuggyFun, iOS, 2014-08-28 
The Walking Dead Pinball, iOS, 2014-08-27 
Appointment With F.E.A.R., iOS, 2014-08-27 
Tiny Tower Vegas, iOS, 2014-08-27 
Epic Eric, iOS, 2014-08-27 
Alien Creeps TD, iOS, 2014-08-27 
8bit Doves, iOS, 2014-08-27 
All-Star Basketball, iOS, 2014-08-27 
Baseball Battle, iOS, 2014-08-27 
Logic Dots, iOS, 2014-08-27 
The Tower!, iOS, 2014-08-27 
Ninja Smasher!, iOS, 2014-08-27 
Star Clash, iOS, 2014-08-27 
The Walking Dead: Season Two Episode 5 - No Going Back, iOS, 2014-08-26 
Madden NFL Mobile, iOS, 2014-08-26 
Star Nomad RPG RTS Sandbox, iOS, 2014-08-25 
The Journey Down: Chapter Two, iOS, 2014-08-25 
God Strike 2, iOS, 2014-08-24 
HipstaFox, iOS, 2014-08-23 
Speed of Time, iOS, 2014-08-23 
Dodo Master, iOS, 2014-08-22 
Pac-Man Friends, iOS, 2014-08-21 
Swing Copters, iOS, 2014-08-21 
Spooklands, iOS, 2014-08-21 
Max Gentlemen, iOS, 2014-08-21 
Pentumble, iOS, 2014-08-21 
Ace Ferrara and the Dino Menace, iOS, 2014-08-21 
Ancient Battle: Hannibal, iOS, 2014-08-21 
Dementia: Book of the Dead, iOS, 2014-08-21 
Fallin Love - The Game of Love, iOS, 2014-08-21 
Invaders! From Outer Space, iOS, 2014-08-21 
Loot Raiders, iOS, 2014-08-21 
Motorsport Manager, iOS, 2014-08-21 
Real Fishing 2014, iOS, 2014-08-21 
Wan Nyan Slash, iOS, 2014-08-21 
Watch Out! (2014), iOS, 2014-08-21 
Daniel Tiger's Grr-ific Feelings, iOS, 2014-08-21 
Assassin's Creed Memories, iOS, 2014-08-20 
BoxPop, iOS, 2014-08-20 
Star Wars: Commander, iOS, 2014-08-20 
Panda PandaMonium, iOS, 2014-08-20 
Deep Under the Sky, iOS, 2014-08-20 
Rum Run, iOS, 2012-11-13 
Cause & Effect, iOS, 2012-11-12 
Doomsday Preppers, iOS, 2012-11-12 
Doors & Rooms, iOS, 2012-11-11 
iWesnoth HD, iOS, 2012-11-11 
Rhythm Rocket, iOS, 2012-11-11 
Cubed Rally Redline, iOS, 2012-11-10 
War of Eclipse, iOS, 2012-11-9 
Bluff Wars, iOS, 2012-11-9 
Angry Birds Star Wars, iOS, 2012-11-8 
Wraithborne, iOS, 2012-11-8 
Angry Birds Star Wars HD, iOS, 2012-11-8 
Epic Adventures: Cursed Onboard HD, iOS, 2012-11-8 
Swipe the Deck, iOS, 2012-11-8 
Storm the Train, iOS, 2012-11-8 
My Little Pony - Friendship is Magic, iOS, 2012-11-8 
Word Wonders: The Tower of Babel, iOS, 2012-11-8 
Flow Free: Bridges, iOS, 2012-11-8 
Skylanders Lost Islands, iOS, 2012-11-8 
Shove Pro, iOS, 2012-11-8 
BlastPoints, iOS, 2012-11-8 
Chip Chain, iOS, 2012-11-8 
Hill Climb Racing, iOS, 2012-11-8 
Dragon Skies, iOS, 2012-11-8 
FreeSkate Xtreme, iOS, 2012-11-8 
NormsEscape, iOS, 2012-11-8 
Sushi Mushi, iOS, 2012-11-8 
Puzzle & Dragons (English), iOS, 2012-11-8 
Panic Flight, iOS, 2012-11-8 
WordOn HD, iOS, 2012-11-8 
ma3e, iOS, 2012-11-8 
Word Smack, iOS, 2012-11-7 
Plunder! HD, iOS, 2012-11-7 
Totem Tribe Gold, iOS, 2012-11-7 
Totem Tribe Gold HD, iOS, 2012-11-7 
Topia World, iOS, 2012-11-7 
Super Tiny Leap, iOS, 2012-11-7 
Jewel Mania, iOS, 2012-11-7 
Super Ninja Therapy, iOS, 2012-11-7 
ErnCon : Multiplayer Combat, iOS, 2012-11-7 
Mensa Academy, iOS, 2012-11-6 
Curiosity - what's inside the cube, iOS, 2012-11-6 
Mensa Academy, iOS, 2012-11-6 
Phantom Leader, iOS, 2012-11-6 
Monster Hospital, iOS, 2012-11-6 
TNNS, iOS, 2012-11-5 
REFLEC BEAT +, iOS, 2012-11-5 
Grub Guardian, iOS, 2012-11-5 
Octacube Mini, iOS, 2012-11-4 
Doodle Dice (2012), iOS, 2012-11-3 
Doctor Dot HD, iOS, 2012-11-3 
Masters of Mystery: Blood of Betrayal HD, iOS, 2012-11-2 
Extreme Road Trip 2, iOS, 2012-11-2 
World at Arms - Wage war for your nation!, iOS, 2012-11-2 
Green Rage, iOS, 2012-11-2 
Dragons Dream, iOS, 2012-11-2 
Wreck-It Ralph, iOS, 2012-11-1 
Nutty Fluffies Rollercoaster, iOS, 2012-11-1 
SpinCraft, iOS, 2012-11-1 
ARC Squadron, iOS, 2012-11-1 
Monster Warlord, iOS, 2012-11-1 
Letris & Friends, iOS, 2012-11-1 
Air Patriots, iOS, 2012-11-1 
Celtic Tribes, iOS, 2012-11-1 
Coin Army, iOS, 2012-11-1 
Heads Up! Hot Dogs, iOS, 2012-11-1 
iBomber Attack, iOS, 2012-11-1 
Madden NFL 13 Social, iOS, 2012-11-1 
Jonah Lomu Rugby Challenge: Gold Edition, iOS, 2012-11-1 
Dexter The Game 2, iOS, 2012-11-1 
Atari Outlaw, iOS, 2012-11-1 
Galaxy Cat, iOS, 2012-11-1 
The Hobbit: Kingdoms of Middle-earth, iOS, 2012-11-1 
Nano Ninjas, iOS, 2012-11-1 
McBank: The Puzzle of Money and Freedom, iOS, 2012-11-1 
Monster Crew, iOS, 2012-11-1 
Qin, iOS, 2012-11-1 
Might & Magic: Duel of Champions, iOS, 2012-10-31 
Slide Circus, iOS, 2012-10-31 
Borderlands Legends, iOS, 2012-10-31 
Borderlands Legends HD, iOS, 2012-10-31 
Monotaur, iOS, 2012-10-31 
Sneezeman:Escape from Planet Sneeze, iOS, 2012-10-31 
Captain Cat Pocket, iOS, 2012-10-31 
Need for Speed: Most Wanted (2012), iOS, 2012-10-30 
Trap Mansion, iOS, 2012-10-30 
Greedy Jump - Halloween Edition, iOS, 2012-10-30 
The Great Jitters: Panic Ride, iOS, 2012-10-30 
Knights of Pen & Paper, iOS, 2012-10-30 
Pixld, iOS, 2012-10-29 
Slenderman: Unknown Chronicles, iOS, 2012-10-29 
Rhythmanix, iOS, 2012-10-29 
Buddha Finger, iOS, 2012-10-28 
PipeLand Roll, iOS, 2012-10-28 
dice2, iOS, 2012-10-28 
Monster Pinball HD, iOS, 2012-10-28 
Go Deliver - London, iOS, 2012-10-27 
Sci-Fi Heroes, iOS, 2012-10-26 
DoDonPachi Maximum, iOS, 2012-10-26 
Car Town Streets, iOS, 2012-10-26 
Angry Birds Space, iOS, 2012-03-22 
Light The Flower, iOS, 2012-03-22 
Hunters 2, iOS, 2012-03-22 
Madcoaster, iOS, 2012-03-22 
Hunger Games: Girl on Fire, iOS, 2012-03-22 
Swordigo, iOS, 2012-03-22 
Monster Tamer, iOS, 2012-03-22 
Nightclub Mayhem, iOS, 2012-03-22 
PathPix Joy, iOS, 2012-03-22 
Fix-it-up 80s: Meet Kate's Parents HD, iOS, 2012-03-22 
Fix-it-up 80s: Meet Kate's Parents, iOS, 2012-03-22 
Midnight Mysteries: Haunted Houdini: Full, iOS, 2012-03-22 
LEGO Ninjago: Rise of the Snakes, iOS, 2012-03-22 
Tide Of The Dead, iOS, 2012-03-22 
Gravity Fleet, iOS, 2012-03-22 
Node.Hack, iOS, 2012-03-21 
Beatstream, iOS, 2012-03-21 
Reiner Knizia's Deck Buster, iOS, 2012-03-21 
Sliced Bread, iOS, 2012-03-21 
RPG Grinsia, iOS, 2012-03-20 
Cubes (2012), iOS, 2012-03-20 
Oh, Sleeper - Stand Your Ground, iOS, 2012-03-20 
Carota!, iOS, 2012-03-20 
Clash Force, iOS, 2012-03-20 
Michael Schacht's Web of Power Card Game: The Duel, iOS, 2012-03-19 
Quote Unquote, iOS, 2012-03-18 
Ion Racer, iOS, 2012-03-16 
Bug Princess 2, iOS, 2012-03-16 
Big Win Blackjack, iOS, 2012-03-16 
MotoHeroz, iOS, 2012-03-15 
Fireball SE, iOS, 2012-03-15 
Chaos Rings II, iOS, 2012-03-15 
CHAOS RINGS II for iPad, iOS, 2012-03-15 
Harry the Fairy, iOS, 2012-03-15 
Kung Fu Rabbit, iOS, 2012-03-15 
MotoHeroz HD, iOS, 2012-03-15 
Cheese Please, iOS, 2012-03-15 
Flight Control Rocket, iOS, 2012-03-15 
Dreamy Goat, iOS, 2012-03-15 
Picnic Wars, iOS, 2012-03-15 
Picnic Wars HD, iOS, 2012-03-15 
Sky Gamblers: Air Supremacy, iOS, 2012-03-15 
The Island - Castaway, iOS, 2012-03-15 
Bitter Sam, iOS, 2012-03-15 
Action Driver, iOS, 2012-03-15 
PrismaPix, iOS, 2012-03-15 
Scorched Monster, iOS, 2012-03-15 
Toca Robot Lab, iOS, 2012-03-15 
Traffic Wonder, iOS, 2012-03-14 
Word Ninja Deluxe, iOS, 2012-03-14 
Super Lemonade Factory, iOS, 2012-03-14 
Azkend 2 - The World Beneath, iOS, 2012-03-14 
Azkend 2 HD - The World Beneath, iOS, 2012-03-14 
League Of Extraordinary Birds HD, iOS, 2012-03-14 
Samurai vs Zombies Defense, iOS, 2012-03-14 
Mission Sirius, iOS, 2012-03-14 
Blind Tennis, iOS, 2012-03-14 
Football Director, iOS, 2012-03-14 
Shinobi ZIN, iOS, 2012-03-13 
Dog Chase, iOS, 2012-03-13 
Little Ghost, iOS, 2012-03-13 
Canyon Dash, iOS, 2012-03-13 
GoldMiner OL, iOS, 2012-03-13 
New Star Soccer, iOS, 2012-03-13 
Shoptown: Super Cute Fun Free Addictive New Shopping Game, iOS, 2012-03-12 
Pig & Bullet, iOS, 2012-03-12 
Falldown Cubed, iOS, 2012-03-10 
Clippox Exodus HD, iOS, 2012-03-10 
IX-Runner, iOS, 2012-03-9 
Brandnew Boy, iOS, 2012-03-9 
Tank Hero: Laser Wars, iOS, 2012-03-9 
Motorcity: Drive, iOS, 2012-03-9 
Battleloot Adventure, iOS, 2012-03-9 
Lightopus, iOS, 2012-03-8 
Treasure Seekers 4: The Time Has Come, iOS, 2012-03-8 
Kids vs Goblins, iOS, 2012-03-8 
The Lost Shapes, iOS, 2012-03-8 
Cavorite 2, iOS, 2012-03-8 
Plants War, iOS, 2012-03-8 
Adventure Bar Story, iOS, 2012-03-8 
Coco Loco, iOS, 2012-03-8 
TwinSpin, iOS, 2012-03-8 
Storm Strikers, iOS, 2012-03-8 
TwinGo!, iOS, 2012-03-8 
Monster Flip, iOS, 2012-03-8 
Burning Run, iOS, 2012-03-8 
Pebble Universe, iOS, 2012-03-8 
Sminis, iOS, 2012-03-8 
Sam & Max Beyond Time and Space Ep 3, iOS, 2012-03-8 
Time Sliders, iOS, 2012-03-8 
Tap Paradise Cove, iOS, 2012-03-7 
Air Wings, iOS, 2012-03-7 
You're The Chicken Mogul!, iOS, 2012-03-7 
Final Freeway 2R, iOS, 2012-03-7 
Mass Effect: Infiltrator, iOS, 2012-03-6 
Nose Invaders, iOS, 2012-03-6 
Modern Girl by Crowdstar, iOS, 2012-03-6 
Soccer Director, iOS, 2012-03-6 
Sky Defenders, iOS, 2012-03-6 
Tiny Monsters, iOS, 2012-03-6 
Wooords, iOS, 2011-07-21 
Back to the Future Ep 5 HD, iOS, 2011-07-21 
Jet Set Go, iOS, 2011-07-21 
Panic Springs, iOS, 2011-07-21 
Zynga Poker, iOS, 2011-07-21 
The Jolly Gang's: Spooky Adventure, iOS, 2011-07-21 
Baby Monkey: Going Backwards on a Pig, iOS, 2011-07-21 
Smurfs' Grabber, iOS, 2011-07-21 
BlibBlob, iOS, 2011-07-20 
Knight Attack!, iOS, 2011-07-20 
Puppy World by OMGPOP, iOS, 2011-07-20 
Gods of Nibiru, iOS, 2011-07-20 
Say What?!, iOS, 2011-07-20 
Raging Robots, iOS, 2011-07-20 
Surge, iOS, 2011-07-20 
Dark Exile, iOS, 2011-07-19 
Mad Penguins, iOS, 2011-07-19 
Doodle Farm, iOS, 2011-07-19 
Temple Trouble, iOS, 2011-07-19 
Space is Key, iOS, 2011-07-19 
Stickman BMX, iOS, 2011-07-18 
Pet Society Vacation, iOS, 2011-07-18 
Grinder, iOS, 2011-07-18 
Piggy Bounce, iOS, 2011-07-17 
Bean's Quest, iOS, 2011-07-16 
Magnetic Billiards: Blueprint, iOS, 2011-07-16 
Otomata, iOS, 2011-07-16 
Volcano Island, iOS, 2011-07-16 
Alien Space Retro, iOS, 2011-07-15 
Bloktonik, iOS, 2011-07-15 
Aww, Eggplant!?, iOS, 2011-07-15 
Zombie Gunship, iOS, 2011-07-15 
Roman Empire, iOS, 2011-07-15 
Awesome Saucer, iOS, 2011-07-15 
9mm, iOS, 2011-07-14 
Honey Tribe: Colony Collapse, iOS, 2011-07-14 
Captain America: Sentinel of Liberty, iOS, 2011-07-14 
Xtreme Wheels, iOS, 2011-07-14 
Quiz Climber, iOS, 2011-07-14 
Shake Spears!, iOS, 2011-07-14 
CurveBot, iOS, 2011-07-14 
Special Enquiry Detail: The Hand that Feeds, iOS, 2011-07-14 
Reckless Getaway, iOS, 2011-07-14 
